times,startx,starty,endx,endy,velocity
3.248888889,0.029717448,0.110199491,0.081360912,0.118443357,0.234167064
3.251388889,0.029653979,0.106081371,0.069815899,0.121146693,0.199252173
3.253055556,0.027641329,0.105886493,0.066606995,0.094648542,0.130584845
3.261111111,0.028598312,0.110869881,0.003675785,0.09825871,0.166755791
3.282777778,0.066481346,0.113241366,0.039918348,0.123116736,0.157927979
3.286111111,0.051096906,0.083706273,0.050723989,0.09278288,0.149330381
3.2925,0.030323148,0.111919529,0.065148426,0.113539002,0.173351497
3.293055556,0.036777074,0.122309093,0.042032475,0.113696651,0.15133906
3.293055556,0.074023181,0.093063715,0.07553162,0.076329076,0.218371656
3.293611111,0.016400688,0.088670906,0.058930888,0.111095815,0.228047828
3.295277778,0.070244251,0.053054719,0.055130171,0.084314258,0.185456976
3.295277778,0.026862086,0.075734634,0.064465014,0.077622625,0.229730611
3.298333333,0.067256577,0.058199004,0.061538993,0.082000547,0.195829185
3.299444444,0.033916131,0.106576978,0.039089196,0.12747208,0.127246905
3.304444444,0.02622324,0.070537321,0.077000599,0.115714807,0.212577551
3.310833333,0.012194832,0.076032323,0.052642655,0.072558253,0.208188423
3.310833333,0.075969123,0.115037815,0.030328538,0.082287898,0.256962721
3.323055556,0.054632541,0.061721768,0.066072932,0.078344528,0.159659323
3.328333333,0.029531281,0.118765564,0.078782586,0.098699254,0.114644293
3.328888889,0.059320798,0.106183033,0.076622761,0.12194139,0.183950915
3.328888889,0.060132551,0.087055118,0.063657018,0.064026442,0.200642463
3.334444444,0.057282594,0.060635423,0.087428239,0.044878485,0.184698491
3.334444444,0.030968614,0.113716934,0.038722499,0.126885254,0.222727817
3.338888889,0.029492151,0.1182342,0.066471635,0.093618172,0.169951054
3.339166667,0.051472366,0.072813679,0.013766716,0.065081529,0.190075489
3.340277778,0.04732865,0.078888829,0.066416655,0.111461441,0.157306259
3.340555556,0.03281549,0.084739068,0.052399158,0.063233078,0.223742724
3.345833333,0.023179885,0.079096574,0.074267725,0.083140859,0.233238447
3.3525,0.032243359,0.1153188,0.037864797,0.051440208,0.275479319
3.352777778,0.029843377,0.110960475,0.042659779,0.129383586,0.233507026
3.357222222,0.031903855,0.061100305,0.062284206,0.097216468,0.177535052
3.365555556,0.056858564,0.056858739,0.059783774,0.060249673,0.122135816
3.366388889,0.039946148,0.080636533,0.043892105,0.072723833,0.164928959
3.374166667,0.060662104,0.10593977,0.007261364,0.111942503,0.219086551
3.380555556,0.026423966,0.113666339,0.072370202,0.08148517,0.191053106
3.381388889,0.039981502,0.11514129,0.017559746,0.077250664,0.095252145
3.381388889,0.056567981,0.080115543,0.071183345,0.062711526,0.219347401
3.383611111,0.066653276,0.093643684,0.068989543,0.110957581,0.098736125
3.383611111,0.031706751,0.115532162,0.075695343,0.116858166,0.155782557
3.386666667,0.011443392,0.090359309,0.046456606,0.096390296,0.222441389
3.388333333,0.015949696,0.079013756,0.060192825,0.099454168,0.205447402
3.392777778,0.044759531,0.118509817,0.052198773,0.098027904,0.130964741
3.396944444,0.052507672,0.113205136,0.033737829,0.112500877,0.211971727
3.4025,0.031982659,0.116404901,0.005251128,0.113915046,0.143185263
3.402777778,0.026785838,0.075753887,0.027109033,0.015601017,0.187817397
3.404722222,0.034761348,0.112543209,0.000633517,0.128342651,0.102566168
3.405,0.05480651,0.08481165,0.080000956,0.1083344,0.144791975
3.406111111,0.016130572,0.07871502,0.037646044,0.080535231,0.14421593
3.406944444,0.032294057,0.079470121,0.036976943,0.050653284,0.171734435
3.407777778,0.013721999,0.059474642,0.00468479,0.057975889,0.076338702
3.41,0.049627942,0.081997335,0.050892588,0.076342663,0.186247387
3.411111111,0.029618988,0.109325077,0.029824201,0.10308979,0.115175317
3.413055556,0.016557846,0.075640974,0.033728339,0.067946413,0.174579036
3.418333333,0.026940291,0.075783592,0.058157284,0.067986637,0.295493618
3.431666667,0.026445601,0.106088034,0.080377914,0.104934113,0.223991652
3.439166667,0.029698574,0.110493582,0.03916512,0.09672908,0.143875957
3.444166667,0.032817957,0.0736353,0.05747276,0.055899037,0.178074551
3.446388889,0.041060996,0.115588208,0.005643093,0.116692532,0.184611307
3.451388889,0.047442791,0.092511735,0.035605769,0.086519347,0.169371025
3.451944444,0.031697388,0.115443683,0.022082001,0.084138884,0.16465587
3.454444444,0.027027543,0.107515204,0.058837687,0.099274569,0.174478986
3.454722222,0.029686721,0.127936249,0.001058844,0.139068922,0.118266007
3.459722222,0.060972129,0.105978668,0.069273537,0.113243223,0.215827612
3.462222222,0.027507845,0.076589941,0.05695678,0.055343799,0.27291652
3.462777778,0.062257059,0.113768684,0.006135209,0.104987624,0.240867807
3.463055556,0.036852131,0.122545877,0.005413758,0.109111183,0.206855565
3.464722222,0.045015427,0.091960104,0.047487386,0.096923945,0.103435572
3.467777778,0.029722633,0.118951226,0.032948875,0.111175218,0.123703725
3.474444444,0.051118566,0.074462242,0.069017131,0.078290826,0.225659117
3.486111111,0.073946309,0.092704102,0.075475296,0.100077515,0.085787934
3.487222222,0.011958749,0.066310984,0.029098014,0.10615534,0.148147406
3.495,0.068126034,0.113340981,0.056554913,0.08001693,0.164073561
3.498888889,0.040307462,0.115200211,0.043342977,0.088154363,0.22017164
3.506944444,0.034948366,0.112756302,0.067343211,0.113360014,0.19090293
3.508055556,0.025889031,0.133520192,0.06614452,0.115541396,0.185416333
3.510277778,0.054757688,0.039183102,0.050003358,0.045033412,0.139890659
3.516666667,0.048995434,0.083032656,0.040535138,0.111831512,0.159611562
3.519166667,0.026675857,0.078941716,0.045787297,0.090606756,0.2608565
3.529166667,0.063577365,0.115888076,0.06389031,0.107338848,0.08749385
3.532777778,0.027266486,0.112812731,0.04697131,0.127256308,0.243637982
3.535277778,0.032420832,0.118413053,0.046174133,0.090407929,0.187826112
3.536388889,0.049402466,0.083061945,0.052266665,0.091110467,0.114329722
3.536388889,0.011123184,0.088893914,0.04685397,0.13185407,0.234176956
3.540277778,0.068075994,0.113321935,0.057858704,0.107808762,0.144620694
3.544166667,0.031785072,0.088205879,0.025707767,0.068749842,0.126953605
3.545277778,0.030001956,0.11083646,0.066491584,0.115681633,0.161211239
3.548888889,0.083793375,0.041856063,0.057073484,0.080186383,0.297186749
3.550833333,0.040814848,0.115574786,0.035516821,0.123772019,0.118706507
3.554444444,0.031723307,0.106407746,0.068068461,0.102583685,0.177550326
3.555,0.026954758,0.075752457,0.027627945,0.059946312,0.116469751
3.555555556,0.011898516,0.07522161,0.026019831,0.058265257,0.113484744
3.556388889,0.030189707,0.079707956,0.057852332,0.069910283,0.17234468
3.556388889,0.037874096,0.114082132,0.062560333,0.097382633,0.153717355
3.556944444,0.059630525,0.059131069,0.00170628,0.125400285,0.232641573
3.563888889,0.015713182,0.07981244,0.031375877,0.08798209,0.247451823
3.565555556,0.013942397,0.066387226,0.0099128,0.068287964,0.126294382
3.570833333,0.033089798,0.118946837,0.05899311,0.114456202,0.124858646
3.571666667,0.032859732,0.118482388,0.059133047,0.113086841,0.146521721
3.590277778,0.031365023,0.118494527,0.041473585,0.122775178,0.192776793
3.600555556,0.02915581,0.106266324,0.063280694,0.115422125,0.195083583
3.600833333,0.043264447,0.081606356,0.064019736,0.088520634,0.333712121
3.6075,0.02652513,0.072494766,0.051428668,0.064325878,0.172807255
3.609166667,0.023688666,0.060294789,0.03031852,0.05491636,0.131340352
3.609722222,0.06126105,0.10593625,0.006202587,0.09971886,0.112251109
3.611388889,0.029897665,0.112020477,0.063516672,0.093713143,0.088001133
3.619722222,0.068202468,0.119875395,0.066516608,0.11548294,0.030573155
3.620555556,0.01496464,0.072515636,0.013691659,0.064844745,0.106843038
3.621666667,0.031469142,0.114685633,0.066435536,0.115512571,0.131985551
3.624444444,0.056039025,0.106963223,0.031015731,0.108039147,0.150781091
3.635277778,0.029858013,0.075044562,0.071307238,0.088280951,0.283256729
3.639166667,0.027339829,0.076861001,0.057056315,0.10280046,0.172542864
3.643888889,0.032149478,0.116806309,0.035650962,0.088214496,0.252925625
3.644166667,0.07289767,0.094761713,0.042206063,0.076062668,0.244577061
3.650833333,0.040820767,0.097746578,0.026354274,0.109688346,0.139526808
3.6575,0.027775434,0.130800258,0.02893766,0.122704549,0.136945813
3.661944444,0.021817253,0.079965095,0.051487253,0.063095384,0.270638904
3.669722222,0.026950244,0.059286483,0.039342355,0.000118763,0.223894435
3.672777778,0.027427049,0.076926768,0.01828968,0.071280228,0.119716968
3.675555556,0.028320929,0.129825459,0.038831636,0.124025133,0.017170364
3.679722222,0.014156585,0.067845421,0.004954145,0.081892485,0.145324062
3.680555556,0.029167833,0.106149925,0.046894358,0.074337605,0.14567105
3.696111111,0.038952678,0.114675852,0.020801022,0.059285311,0.285108698
3.701944444,0.025648873,0.081695034,0.034538174,0.079999699,0.169678516
3.702222222,0.031458696,0.112119077,0.060231285,0.10769977,0.177921907
3.703611111,0.029538802,0.106111981,0.035816649,0.084707626,0.160925068
3.706944444,0.015639077,0.076513835,0.048191698,0.118093959,0.344393513
3.708055556,0.016109281,0.038332034,0.012993254,0.026679386,0.199190352
3.713333333,0.033932081,0.124810751,0.006238785,0.10490956,0.255236521
3.716666667,0.026368796,0.105909328,0.053016637,0.07197067,0.165080477
3.722777778,0.027794554,0.079684474,0.067155238,0.058236044,0.183584442
3.736388889,0.02592351,0.05925107,0.008604615,0.117361968,0.17966457
3.738611111,0.014318159,0.068421061,0.007349253,0.099532378,0.149838389
3.741388889,0.042902774,0.081551872,0.05734938,0.106116681,0.195787574
3.742222222,0.038994962,0.114602958,0.078395762,0.098065219,0.194969353
3.745,0.040227403,0.079017357,0.002684976,0.064180714,0.214342335
3.745833333,0.028522354,0.076199033,0.067984066,0.081129653,0.18168374
3.746944444,0.055766158,0.040724336,0.023115827,0.067339347,0.214491066
3.749166667,0.049446082,0.111664746,0.070850146,0.104183302,0.188078474
3.751666667,0.02762658,0.106026864,0.051510203,0.085442068,0.19370164
3.758888889,0.050538046,0.090702642,0.074018732,0.067255342,0.168489677
3.761666667,0.01173219,0.089122214,0.068186349,0.113301704,0.233218969
3.763611111,0.061852962,0.113841712,0.033912021,0.124944447,0.186616814
3.769166667,0.029554877,0.106077386,0.044606108,0.110004681,0.186041859
3.77,0.066882357,0.089728805,0.08017177,0.078817493,0.122820848
3.772777778,0.016118082,0.038638985,0.007527209,0.025624373,0.199076599
3.773611111,0.053019715,0.086303328,0.083115059,0.078910592,0.187502734
3.776111111,0.021673925,0.083894582,0.043513262,0.095283427,0.306816145
3.786944444,0.060770013,0.105834275,0.083229513,0.124090107,0.086684903
3.79,0.053283042,0.106557549,0.066517108,0.061456084,0.282018045
3.79,0.030093175,0.119493567,0.031694234,0.091823244,0.162772882
3.791111111,0.036857162,0.122661787,0.029249854,0.117759862,0.2310603
3.791944444,0.029526385,0.119011467,0.04651159,0.092831986,0.217300518
3.795555556,0.029546215,0.076729468,0.082009679,0.09494076,0.114176887
3.801666667,0.037929445,0.08035985,0.045753184,0.086262513,0.114182079
3.821111111,0.011782089,0.089195877,0.066250077,0.065416425,0.164582353
3.826111111,0.015507716,0.079313153,0.052768089,0.078480269,0.248005268
3.833611111,0.023219107,0.053918422,0.081012613,0.015052087,0.257951236
3.834166667,0.026796534,0.075531711,0.072569132,0.074792671,0.205233913
3.841666667,0.048431157,0.082816727,0.053617695,0.061208142,0.177384303
3.843055556,0.04952681,0.082160663,0.054536706,0.077426024,0.127258613
3.843333333,0.014204247,0.067960109,0.014620542,0.007244776,0.277386213
3.845833333,0.0303942,0.079756707,0.073841529,0.06964637,0.222423036
3.850277778,0.028891052,0.112448705,0.048958114,0.083040553,0.169087613
3.852777778,0.029250371,0.106171452,0.078177029,0.106447904,0.210944649
3.854722222,0.040403068,0.115320351,0.026579953,0.113928109,0.227340817
3.858333333,0.054808117,0.084808191,0.042653684,0.072329259,0.104172345
3.859444444,0.024479923,0.081223374,0.01823973,0.089239406,0.169309697
3.859722222,0.036901504,0.091353074,0.021874842,0.079949791,0.134473194
3.860833333,0.022802204,0.079257592,0.056525427,0.098927853,0.203395741
3.861111111,0.035524054,0.10688245,0.004631039,0.106812534,0.30807518
3.861944444,0.06823602,0.080750371,0.068184513,0.080680167,0.000465764
3.8625,0.06711219,0.057984688,0.027669206,0.106442073,0.283646106
3.863055556,0.032180622,0.026648039,0.073831508,0.081200919,0.128624314
3.863333333,0.018650019,0.066883713,0.009365287,0.088060257,0.092696187
3.864444444,0.023620948,0.07936041,0.037048506,0.089515878,0.187060711
3.873055556,0.058427515,0.074791978,0.085524034,0.113937801,0.183307379
3.874444444,0.033603322,0.125011326,0.046257417,0.116227695,0.193218901
3.874722222,0.026407725,0.110659624,0.027319861,0.104496228,0.124610506
3.879722222,0.050773056,0.087589736,0.05699479,0.075358719,0.187836865
3.885277778,0.040983769,0.115573356,0.041180671,0.089585127,0.118882221
3.8875,0.066874577,0.091302593,0.029907474,0.081293027,0.182614308
3.893888889,0.014790138,0.071786765,0.029646741,0.128149024,0.266287691
3.897777778,0.012027829,0.069077247,0.042595683,0.110601641,0.251864609
3.899166667,0.052025639,0.113952833,0.046382599,0.115415136,0.102872256
3.903611111,0.04455478,0.09267988,0.02700687,0.125900214,0.21992311
3.905277778,0.043232583,0.076388225,0.052578573,0.062466752,0.233064213
3.908888889,0.032350194,0.11708045,0.043735385,0.128028356,0.170755795
3.913333333,0.058607694,0.0743499,0.084269623,0.083523085,0.250915312
3.914722222,0.041349474,0.107435633,0.036748725,0.091500816,0.148160053
3.914722222,0.02842735,0.111871488,0.036906152,0.127643904,0.192433001
3.9175,0.027117592,0.076252967,0.066596931,0.080131763,0.240016689
3.922777778,0.077842424,0.042043768,0.081534145,0.105378831,0.215059541
3.925555556,0.03208011,0.061354667,0.026267735,0.067327476,0.088244003
3.933333333,0.029748353,0.118895875,0.006447541,0.143676059,0.116288847
3.935555556,0.031271464,0.08797143,0.059316625,0.090205162,0.165224007
3.936944444,0.051201739,0.074029773,0.064779731,0.067349593,0.167619383
3.939166667,0.014642335,0.071036648,0.052703192,0.086097361,0.188435185
3.940833333,0.048847203,0.082862824,0.06095867,0.079737055,0.149105804
3.941111111,0.029794549,0.118959404,0.027215056,0.131553615,0.168906444
3.941388889,0.023237259,0.079371412,0.056964418,0.09751237,0.310511488
3.945,0.031615687,0.11551088,0.038203546,0.090216633,0.173610811
3.945277778,0.026844263,0.075827306,0.015608148,0.040496828,0.328736354
3.946111111,0.029582229,0.109114502,0.034650004,0.118123851,0.202242934
3.946388889,0.037928328,0.114128364,0.001594992,0.10777,0.337882442
3.946388889,0.038231558,0.115358723,0.040847904,0.12053688,0.160659734
3.9475,0.038937863,0.114635316,0.0877699,0.119170956,0.196605805
3.951111111,0.027562073,0.106038954,0.001358245,0.105346468,0.130340767
3.960277778,0.031417703,0.114796336,0.076778546,0.116898787,0.154658797
3.971944444,0.028544764,0.111799854,0.058194349,0.046959207,0.178368913
3.976111111,0.045578329,0.114864752,0.005987973,0.103602603,0.343008769
3.980555556,0.061775153,0.10577132,0.070107609,0.106976251,0.082585431
3.981666667,0.016077968,0.038489947,0.02177895,0.031905925,0.096769124
3.983055556,0.02856538,0.111864117,0.063094738,0.0851884,0.204265422
3.993333333,0.038858399,0.114661488,0.004606215,0.122255338,0.232172737
3.993333333,0.028543788,0.068078008,0.03102034,0.059869518,0.11306308
3.995,0.049306322,0.086256204,0.014217778,0.089204544,0.211979765
4,0.044866743,0.11826098,0.053421286,0.05304899,0.235831165
4.0025,0.03535297,0.10668938,0.060238442,0.105747116,0.259109529
4.002777778,0.03138213,0.114746155,0.033094136,0.084754972,0.140446789
4.010555556,0.02942881,0.114894326,0.067253373,0.105822453,0.181386164
4.015277778,0.037011185,0.113748471,0.025786041,0.131714058,0.105773602
4.018611111,0.027936288,0.079687237,0.003021589,0.062170826,0.136200665
4.028611111,0.037867451,0.085399763,0.04459085,0.072867639,0.131615187
4.030277778,0.056463561,0.080521315,0.071998265,0.071132839,0.125421804
4.034444444,0.038231472,0.116427111,0.036653887,0.081765187,0.210644354
4.034722222,0.016113333,0.038413839,0.025688816,0.030769802,0.143676292
4.036944444,0.027411396,0.076797508,0.018773494,0.082677255,0.144126227
4.038611111,0.04448263,0.07992618,0.070570183,0.0889438,0.360027849
4.051111111,0.031625166,0.088224118,0.014643881,0.07043585,0.095196417
4.051944444,0.033494916,0.115992894,0.04499709,0.117926145,0.167285416
4.056111111,0.07794794,0.077031212,0.07078392,0.073184962,0.245986631
4.0675,0.067451572,0.057797462,0.078611875,0.048462737,0.267236659
4.082222222,0.029578106,0.118791528,0.06724346,0.109881236,0.153964395
4.085277778,0.05506831,0.084954332,0.066429504,0.092803585,0.196491193
4.0875,0.066789196,0.08969393,0.054930769,0.084978756,0.335337937
4.0875,0.007419388,0.067932789,0.01873639,0.067693619,0.143994001
4.091388889,0.008272602,0.081558396,0.011911376,0.075193934,0.172499713
4.098611111,0.049856248,0.083352723,0.021871413,0.080246852,0.178772437
4.105,0.040895993,0.11530963,0.063338099,0.113614805,0.123886303
4.106388889,0.015979569,0.038212872,0.020341483,0.012368045,0.124317768
4.113333333,0.02762015,0.106040702,0.038999785,0.11459258,0.088967758
4.121944444,0.060144303,0.105678135,0.046060889,0.096934128,0.400520494
4.125277778,0.067094871,0.119995902,0.040860536,0.112108904,0.166868544
4.125833333,0.055154693,0.084931375,0.063315956,0.093439002,0.197401057
4.128888889,0.045107304,0.117960532,0.045817558,0.090650262,0.141715006
4.129444444,0.028849828,0.121427053,0.053777818,0.07518472,0.192000243
4.148888889,0.031725833,0.11536436,0.013078874,0.060080183,0.16169302
4.1525,0.029569344,0.106046251,0.037256187,0.125387869,0.2263662
4.153888889,0.029590128,0.118675129,0.055703948,0.113966829,0.144955318
4.154166667,0.026411826,0.107409977,0.071546322,0.12251021,0.14032477
4.163611111,0.022019956,0.078225291,0.079949423,0.076181919,0.26925907
4.171666667,0.025689129,0.139762153,0.02965306,0.072896601,0.134639083
4.183888889,0.029903228,0.118761726,0.041915421,0.108245441,0.141912167
4.185555556,0.036328187,0.121772411,0.059630596,0.102583284,0.17555962
4.1875,0.029634716,0.118742118,0.067647525,0.102367059,0.157675458
4.188333333,0.029350771,0.117886677,0.00031688,0.111824186,0.07703918
4.188611111,0.051180844,0.083598052,0.056931089,0.101766386,0.225670168
4.189444444,0.034444231,0.109876219,0.065816419,0.108860596,0.182846347
4.190833333,0.029622559,0.118496704,0.003002786,0.105917132,0.131831872
4.205,0.009438321,0.088047923,0.006738262,0.081854981,0.091091439
4.205277778,0.031788519,0.115645872,0.064783722,0.091058756,0.214688501
4.206111111,0.022837917,0.079253155,0.054048322,0.101760299,0.256529049
4.207777778,0.054113266,0.057063753,0.055827968,0.082341801,0.166138612
4.212222222,0.029591966,0.107608926,0.076264027,0.116811139,0.167077232
4.225833333,0.075680765,0.114861762,0.055783593,0.106209365,0.114529812
4.239444444,0.025503937,0.056641631,0.040796911,0.070368611,0.120097761
4.241944444,0.026845663,0.075697558,0.061762988,0.047969639,0.230625694
4.247777778,0.067188939,0.105599018,0.050207323,0.110714481,0.191733702
4.251388889,0.025746097,0.124666592,0.000539297,0.095177624,0.163918722
4.251388889,0.034610341,0.110967148,0.080909563,0.09484601,0.15843101
4.254444444,0.035462464,0.113007804,0.05466553,0.095489305,0.196588552
4.258055556,0.038560396,0.114506191,0.065992106,0.056538816,0.229721035
4.260555556,0.014696011,0.07088492,0.056030657,0.105659555,0.257905742
4.261388889,0.030254857,0.083587091,0.058377919,0.03919535,0.202332679
4.271388889,0.029747235,0.118916387,0.030608472,0.128595906,0.145161536
4.273333333,0.030259679,0.083576713,0.034768346,0.111894468,0.164637914
4.275,0.034913283,0.112723175,0.056176907,0.097903595,0.148340403
4.276111111,0.029779384,0.118847198,0.026780533,0.104317131,0.152601996
4.288611111,0.027914217,0.107725302,0.07590567,0.104908749,0.167537769
4.291666667,0.028542875,0.111912549,0.07993689,0.116456647,0.220071376
4.297222222,0.082211288,0.096317394,0.086933662,0.115720122,0.158345627
4.305,0.040756704,0.115392132,0.068608986,0.121553357,0.249252888
4.305555556,0.046253597,0.090381757,0.058107603,0.086669443,0.091823685
4.321388889,0.026297279,0.058953629,0.021741359,0.079639588,0.150699991
4.321388889,0.05585109,0.054102317,0.018412823,0.080991151,0.196375714
4.327222222,0.038270345,0.115401985,0.03269705,0.112332745,0.101800566
4.33,0.039015859,0.114557985,0.044600378,0.071235774,0.208278687
4.335277778,0.031628968,0.11531935,0.040679473,0.125317016,0.209261355
4.340277778,0.035996701,0.141460002,0.024331094,0.141743302,0.297933091
4.343055556,0.015506586,0.080166528,0.070853824,0.096335855,0.20251586
4.348055556,0.027648455,0.106015996,0.030079264,0.119722662,0.149593892
4.349444444,0.029133935,0.106277192,0.064926836,0.111644108,0.16855746
4.35,0.015990159,0.079234465,0.004729802,0.06740233,0.148115629
4.362777778,0.026830358,0.075639969,0.023738665,0.067990508,0.164100845
4.366666667,0.0297037,0.128171285,0.051330002,0.072848482,0.225093125
4.378611111,0.029232265,0.072625358,0.026801561,0.061362663,0.192926606
4.378611111,0.026880853,0.111922659,0.059420321,0.106023165,0.13406733
4.395,0.02714597,0.075992737,0.080158629,0.078954405,0.220719594
4.401111111,0.066154305,0.115466021,0.084607163,0.128566494,0.194902087
4.403611111,0.04486821,0.118312138,0.034388552,0.11805284,0.163369338
4.403888889,0.052411504,0.113303468,0.081814668,0.106114902,0.272422365
4.404444444,0.038954915,0.114634827,0.063063525,0.117193065,0.329351917
4.411666667,0.044055384,0.095619459,0.063682528,0.107532541,0.266628396
4.426388889,0.02774661,0.079679022,0.010308219,0.098089011,0.136048565
4.435,0.050589643,0.084526374,0.07637732,0.082728791,0.160449847
4.440277778,0.04078141,0.093576567,0.048639339,0.098409864,0.377402321
4.450277778,0.04085385,0.115327905,0.054956464,0.110813827,0.222111787
4.453888889,0.055140452,0.112825854,0.035909231,0.090971922,0.148861655
4.456666667,0.02878089,0.070156779,0.027440198,0.056910381,0.17179448
4.457777778,0.068531551,0.121412216,0.029028078,0.128774344,0.171602755
4.458055556,0.049392846,0.086178629,0.032590057,0.087650311,0.207950725
4.459166667,0.032240207,0.12068471,0.076709532,0.109551777,0.180163957
4.469444444,0.043428682,0.038289377,0.054021466,0.025649715,0.190897893
4.473333333,0.035095081,0.106683121,0.068483738,0.102721966,0.220477426
4.473888889,0.041075958,0.115157695,0.034451125,0.106783507,0.117914367
4.479444444,0.036265966,0.123173678,0.071103355,0.113668627,0.207334721
4.481944444,0.021813763,0.079664819,0.016630064,0.088575581,0.156590149
4.493055556,0.048649962,0.098423213,0.059783883,0.105964953,0.348287089
4.495833333,0.040898786,0.115466565,0.065770854,0.113521155,0.191498767
4.497222222,0.031458794,0.114979479,0.050259251,0.105859178,0.164606351
4.503055556,0.045051953,0.117934812,0.038576361,0.141430407,0.155013888
4.506944444,0.016083494,0.038206479,0.008556489,0.018665715,0.260848344
4.509444444,0.034270019,0.118144986,0.000577172,0.11483073,0.196580097
4.515,0.049508287,0.092049731,0.04754365,0.077339821,0.194985033
4.516944444,0.031733449,0.115510917,0.053701883,0.111522235,0.133299099
4.525,0.029666518,0.118601258,0.049026247,0.112676902,0.124590247
4.525277778,0.031909002,0.116038369,0.054838862,0.090046834,0.213294329
4.526111111,0.034365629,0.108325389,0.042163016,0.129022359,0.196595982
4.5275,0.031219364,0.114426552,0.016790954,0.039725624,0.257661062
4.529166667,0.040926113,0.115407754,0.076492677,0.123416283,0.20766678
4.529444444,0.048988152,0.098492024,0.000839931,0.135719855,0.133762269
4.5325,0.032983433,0.084703532,0.025935764,0.08181993,0.338434445
4.535555556,0.0274123,0.077067139,0.013401771,0.107707934,0.145607839
4.536666667,0.053444857,0.061489581,0.043256903,0.129673667,0.230229745
4.537222222,0.027968541,0.130511411,0.062101133,0.114104252,0.181539764
4.540277778,0.055346773,0.058953525,0.065361229,0.104354345,0.134435251
4.545277778,0.031680543,0.115570461,0.025761421,0.128236539,0.220751033
4.5525,0.034947877,0.112739249,0.045252981,0.120779213,0.206375235
4.565277778,0.069503848,0.111335371,0.027029723,0.072712407,0.214390175
4.572777778,0.051779445,0.073583123,0.006525306,0.145138165,0.181531776
4.573055556,0.014712716,0.070812761,0.029042309,0.087011338,0.223728548
4.573611111,0.025618961,0.081723199,0.053193924,0.092735951,0.142335414
4.578333333,0.027232482,0.076748025,0.057821688,0.106041697,0.21781799
4.586111111,0.034233912,0.106707814,0.073598351,0.115686068,0.162767327
4.594444444,0.070263052,0.052996153,0.051400245,0.028991473,0.250924677
4.594722222,0.015715908,0.079788469,0.051362698,0.083333421,0.205026145
4.600555556,0.046158316,0.096760666,0.054601032,0.085145226,0.438089269
4.601388889,0.040724902,0.115532992,0.074228628,0.119036993,0.138913242
4.613055556,0.063378964,0.085934605,0.081110999,0.088836114,0.023470347
4.615555556,0.014590132,0.075584755,0.063332763,0.086287507,0.293073105
4.621388889,0.068838875,0.11980936,0.089120257,0.111684259,0.164893435
4.624722222,0.027372046,0.076972719,0.04873879,0.09848552,0.212776093
4.629444444,0.034759178,0.11276514,0.041954526,0.081456181,0.249246699
4.635555556,0.033326953,0.112516072,0.042305211,0.087436592,0.191030337
4.635833333,0.033068227,0.112421089,0.056306939,0.085475195,0.145234961
4.647777778,0.040954138,0.115492285,0.0673986,0.115648798,0.178950623
4.649444444,0.054957192,0.084650315,0.057341731,0.069542626,0.152947141
4.649722222,0.046644774,0.118725416,0.076216318,0.124789556,0.221781439
4.652777778,0.031373811,0.114872688,0.088541946,0.115264401,0.154280448
4.655833333,0.02692932,0.075698573,0.025287283,0.071048857,0.10202357
4.656944444,0.031575224,0.115290171,0.055084615,0.073856994,0.19510532
4.659166667,0.032713254,0.117838048,0.033089879,0.123056533,0.088015939
4.664444444,0.066233488,0.115549085,0.038326118,0.115263851,0.216534003
4.665555556,0.028751519,0.114903506,0.035315476,0.123535443,0.139924669
4.669722222,0.040877192,0.115368196,0.06317966,0.113684202,0.166015335
4.675555556,0.040952952,0.11533189,0.053540438,0.11172484,0.140712781
4.678055556,0.033968158,0.085119034,0.03630704,0.095619767,0.14670075
4.693333333,0.073972866,0.092737474,0.075916038,0.083902564,0.3224345
4.695833333,0.028153063,0.066474687,0.010341965,0.021413483,0.187764059
4.697222222,0.043218069,0.113498814,0.004659881,0.10347343,0.389741166
4.703333333,0.038365743,0.115395836,0.061948991,0.118559651,0.258792389
4.704166667,0.049484191,0.086090675,0.067301967,0.089839655,0.179094194
4.718333333,0.032803089,0.140077,0.020233646,0.142884804,0.236557355
4.718611111,0.027589332,0.076812887,0.085001726,0.101555413,0.227794745
4.723333333,0.011090197,0.08887438,0.006738823,0.076874856,0.130542237
4.734722222,0.027144488,0.062489482,0.005183962,0.114132015,0.195381381
4.738611111,0.069065303,0.110921275,0.086360423,0.111739501,0.107654705
4.741944444,0.051148808,0.099979739,0.029922044,0.103168906,0.245314307
4.755277778,0.040957841,0.115502419,0.075825446,0.118895632,0.198921714
4.756944444,0.035389946,0.072445378,0.046465006,0.076148763,0.178136582
4.759722222,0.062566272,0.087828436,0.061766127,0.140335377,0.171704754
4.7675,0.032720514,0.084581363,0.05217906,0.03549892,0.18068056
4.771111111,0.027541035,0.106138545,0.0860096,0.062125968,0.178736121
4.773888889,0.029898875,0.110515145,0.048968806,0.092758114,0.244285668
4.790833333,0.078767741,0.07651618,0.059185674,0.069448792,0.229193266
4.7925,0.033847166,0.124884866,0.040866854,0.081081178,0.184630421
4.7925,0.011349553,0.088931797,0.024331623,0.076110983,0.123235841
4.793055556,0.041594242,0.115852815,0.068479605,0.122755161,0.218179279
4.798611111,0.038252259,0.114354598,0.077507876,0.118823496,0.202611128
4.799166667,0.054929865,0.084709126,0.058318762,0.075225181,0.183113416
